customer_id,first_name,last_name,street,city,state,zip,closest_store_id,distance_to_store,full_address,latitude,longitude,closest_station,distance_to_station
159,Darbee,Bielfeldt,8 Haas Terrace,Oakland,CA,94618,1,1,"8 Haas Terrace, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
160,Chauncey,Southerden,8 Gulseth Lane,Oakland,CA,94618,1,1,"8 Gulseth Lane, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
161,Fran,Kleisel,83223 Manley Terrace,Oakland,CA,94618,1,1,"83223 Manley Terrace, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
162,Tory,Mountney,2 Basil Center,Oakland,CA,94618,1,1,"2 Basil Center, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
163,Kevyn,Emmatt,7 Norway Maple Drive,Oakland,CA,94618,1,1,"7 Norway Maple Drive, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
164,Freeland,Shambrooke,98 Valley Edge Road,Oakland,CA,94618,1,1,"98 Valley Edge Road, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
165,Lutero,Redwall,620 Havey Parkway,Oakland,CA,94618,1,1,"620 Havey Parkway, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
166,Giacobo,Parcells,68 Becker Parkway,Oakland,CA,94618,1,1,"68 Becker Parkway, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
167,Edita,Worrill,38 Bluejay Park,Oakland,CA,94618,1,1,"38 Bluejay Park, Oakland, CA 94618",37.8423927,-122.2349492,Rockridge,0.947790005918464
168,Mervin,Belsher,69222 Lerdahl Pass,Oakland,CA,94618,1,1,"69222 Lerdahl Pass, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
169,Nolly,Smitham,247 Everett Place,Oakland,CA,94618,1,1,"247 Everett Place, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
170,Dita,Parchment,423 Warner Way,Oakland,CA,94618,1,1,"423 Warner Way, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
171,Dela,Biddell,46384 Farwell Hill,Oakland,CA,94618,1,1,"46384 Farwell Hill, Oakland, CA 94618",37.8442243,-122.233196,Rockridge,1.0330815713182933
172,Merwin,Hanrahan,3 Alpine Way,Oakland,CA,94618,1,1,"3 Alpine Way, Oakland, CA 94618",37.8444424,-122.2386181,Rockridge,0.7364175326356807
173,Halley,Anneslie,47 Gateway Point,Oakland,CA,94618,1,1,"47 Gateway Point, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
174,Cosimo,Leeming,90639 Meadow Ridge Way,Oakland,CA,94618,1,1,"90639 Meadow Ridge Way, Oakland, CA 94618",37.8445379,-122.207694,Rockridge,2.4277120974611983
175,Jordain,St. Hill,78787 Northfield Pass,Oakland,CA,94618,1,1,"78787 Northfield Pass, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
176,Gregor,Patters,47 Thierer Parkway,Oakland,CA,94618,1,1,"47 Thierer Parkway, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
177,Kalila,Abby,61607 Homewood Street,Oakland,CA,94618,1,1,"61607 Homewood Street, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
178,Fitz,Magne,4051 Monterey Park,Oakland,CA,94618,1,1,"4051 Monterey Park, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
179,Thea,Gritton,97629 Golden Leaf Trail,Oakland,CA,94618,1,1,"97629 Golden Leaf Trail, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
180,Meier,Ambroise,1 Mifflin Crossing,Oakland,CA,94618,1,1,"1 Mifflin Crossing, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
181,Eugenius,Degg,2 Ridgeview Circle,Oakland,CA,94618,1,1,"2 Ridgeview Circle, Oakland, CA 94618",37.8459263,-122.2434559,Rockridge,0.48265718758821013
182,Conchita,Gerge,953 Sutherland Crossing,Oakland,CA,94618,1,1,"953 Sutherland Crossing, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
183,Lorelle,Kiledal,3 Clove Terrace,Oakland,CA,94618,1,1,"3 Clove Terrace, Oakland, CA 94618",37.8488916,-122.2454097,Rockridge,0.4763935015175586
184,Annabelle,Rennox,31513 Luster Place,Oakland,CA,94618,1,1,"31513 Luster Place, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
185,Franz,Quartly,95896 Moose Pass,Oakland,CA,94618,1,1,"95896 Moose Pass, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
186,Floyd,McCrossan,99 Veith Circle,Oakland,CA,94618,1,1,"99 Veith Circle, Oakland, CA 94618",37.4435637,-120.7896607,Berryessa,59.91424112153019
187,Dalila,Sowray,4860 Burning Wood Road,Oakland,CA,94618,1,1,"4860 Burning Wood Road, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
188,Morna,Dainter,6 Cardinal Road,Oakland,CA,94618,1,1,"6 Cardinal Road, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
189,Pepito,Costello,69 Ryan Terrace,Oakland,CA,94618,1,1,"69 Ryan Terrace, Oakland, CA 94618",37.777197,-121.9833945,West Dublin,6.136879162695731
190,Eydie,Chawner,35 Little Fleur Drive,Oakland,CA,94618,1,1,"35 Little Fleur Drive, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
191,Ethelbert,Ainsley,7269 Farwell Avenue,Oakland,CA,94618,1,1,"7269 Farwell Avenue, Oakland, CA 94618",37.8349964,-122.2625599,MacArthur,0.5313876692726526
192,Ric,Shorey,992 Del Sol Junction,Oakland,CA,94618,1,1,"992 Del Sol Junction, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
193,Daphna,Maffione,6547 Shopko Park,Oakland,CA,94618,1,1,"6547 Shopko Park, Oakland, CA 94618",37.8423927,-122.2349492,Rockridge,0.947790005918464
194,Dasi,Ghelardoni,2410 Armistice Alley,Oakland,CA,94618,1,1,"2410 Armistice Alley, Oakland, CA 94618",37.813154,-122.247122,19th Street,1.2503061086031637
195,Dav,Gresham,8 Farmco Plaza,Oakland,CA,94618,1,1,"8 Farmco Plaza, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
196,Shel,Denkel,875 Little Fleur Trail,Oakland,CA,94618,1,1,"875 Little Fleur Trail, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
197,Lind,Roust,54481 Meadow Ridge Circle,Oakland,CA,94618,1,1,"54481 Meadow Ridge Circle, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
198,Matthiew,Willshee,48 Sommers Parkway,Oakland,CA,94618,1,1,"48 Sommers Parkway, Oakland, CA 94618",37.8353476,-122.2648118,MacArthur,0.5070477853534651
199,Charlotta,Rossi,6 Dayton Alley,Oakland,CA,94618,1,1,"6 Dayton Alley, Oakland, CA 94618",37.813154,-122.247122,19th Street,1.2503061086031637
200,Gaby,Cahani,3229 Daystar Drive,Oakland,CA,94618,1,1,"3229 Daystar Drive, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
201,Margalit,Benediktsson,5220 Almo Circle,Oakland,CA,94618,1,1,"5220 Almo Circle, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
202,Paola,Gherarducci,9849 Prairieview Park,Oakland,CA,94618,1,1,"9849 Prairieview Park, Oakland, CA 94618",37.8423927,-122.2349492,Rockridge,0.947790005918464
203,Dyna,Beckford,84 Eastwood Hill,Oakland,CA,94618,1,1,"84 Eastwood Hill, Oakland, CA 94618",37.8352871,-122.1864454,Orinda,2.9789616140883806
204,Fonzie,Cuddehy,14 Hagan Drive,Oakland,CA,94618,1,1,"14 Hagan Drive, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
205,Gardy,Forrestor,1648 Bunker Hill Circle,Oakland,CA,94618,1,1,"1648 Bunker Hill Circle, Oakland, CA 94618",37.8442243,-122.233196,Rockridge,1.0330815713182933
206,Uriah,Breache,16452 Crowley Way,Oakland,CA,94618,1,1,"16452 Crowley Way, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
207,Brendan,Nibloe,34583 Main Road,Oakland,CA,94618,1,1,"34583 Main Road, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
208,Abagael,Wren,4 Green Circle,Oakland,CA,94618,1,1,"4 Green Circle, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
209,Simeon,Downey,44296 Sheridan Pass,Oakland,CA,94618,1,1,"44296 Sheridan Pass, Oakland, CA 94618",37.8402364,-122.2250971,Rockridge,1.5043082634979419
210,Tonie,Hamp,7073 Huxley Terrace,Oakland,CA,94618,1,1,"7073 Huxley Terrace, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
211,Hyman,Bliss,701 Dahle Place,Oakland,CA,94618,1,1,"701 Dahle Place, Oakland, CA 94618",37.7862,-122.2041712,Fruitvale,1.3446828604778438
212,Babara,Meake,7 Nancy Street,Oakland,CA,94618,1,1,"7 Nancy Street, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
213,Sindee,Paulisch,547 Rowland Road,Oakland,CA,94618,1,1,"547 Rowland Road, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
214,Dag,Symcox,7249 Manley Crossing,Oakland,CA,94618,1,1,"7249 Manley Crossing, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
215,Fina,Blaise,93 Northfield Park,Oakland,CA,94618,1,1,"93 Northfield Park, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
216,Aubrey,Gude,62 Loeprich Avenue,Oakland,CA,94618,1,1,"62 Loeprich Avenue, Oakland, CA 94618",37.8487854,-122.2566864,Rockridge,0.3907741684159941
217,Lonnie,Lecointe,9139 Northridge Circle,Oakland,CA,94618,1,1,"9139 Northridge Circle, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
218,Timoteo,Copeland,79 Meadow Ridge Court,Oakland,CA,94618,1,1,"79 Meadow Ridge Court, Oakland, CA 94618",37.7774588,-122.1542624,Coliseum,2.8575828198818067
219,Cesare,Cadany,4306 Hintze Court,Oakland,CA,94618,1,1,"4306 Hintze Court, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
220,Cletis,Banbrigge,383 Hudson Parkway,Oakland,CA,94618,1,1,"383 Hudson Parkway, Oakland, CA 94618",37.8405855,-122.2529319,Rockridge,0.2706769981027476
221,Guendolen,Bartosiak,2705 Marquette Drive,Oakland,CA,94618,1,1,"2705 Marquette Drive, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
222,Kriste,Hebdon,31 Di Loreto Junction,Oakland,CA,94618,1,1,"31 Di Loreto Junction, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
223,Brianna,Pestridge,664 Melby Terrace,Oakland,CA,94618,1,1,"664 Melby Terrace, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
224,Philomena,Lghan,996 Larry Circle,Oakland,CA,94618,1,1,"996 Larry Circle, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
225,Paulie,Buss,624 Southridge Parkway,Oakland,CA,94618,1,1,"624 Southridge Parkway, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
226,Forester,De Fraine,14052 Coleman Hill,Oakland,CA,94618,1,1,"14052 Coleman Hill, Oakland, CA 94618",37.8442243,-122.233196,Rockridge,1.0330815713182933
227,Bernette,Newens,32 Eagan Point,Oakland,CA,94618,1,1,"32 Eagan Point, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
228,Aguste,Nye,126 Crowley Terrace,Oakland,CA,94618,1,1,"126 Crowley Terrace, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
229,Norman,Lidgett,690 Hovde Alley,Oakland,CA,94618,1,1,"690 Hovde Alley, Oakland, CA 94618",37.813154,-122.247122,19th Street,1.2503061086031637
230,Carleen,Dubbin,8325 Fallview Road,Oakland,CA,94618,1,1,"8325 Fallview Road, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
231,Fabien,Blann,15 Vermont Terrace,Oakland,CA,94618,1,1,"15 Vermont Terrace, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
232,Celestine,Sigge,889 Raven Terrace,Oakland,CA,94618,1,1,"889 Raven Terrace, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
233,Oralle,Letertre,639 Brentwood Circle,Oakland,CA,94618,1,1,"639 Brentwood Circle, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
234,Nanete,Castagne,84 Lakewood Gardens Drive,Oakland,CA,94618,1,1,"84 Lakewood Gardens Drive, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
235,Nonie,Jefferys,61812 Del Sol Parkway,Oakland,CA,94618,1,1,"61812 Del Sol Parkway, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
236,Clyve,Greste,3599 Thackeray Alley,Oakland,CA,94618,1,1,"3599 Thackeray Alley, Oakland, CA 94618",37.8281876,-122.1960114,Rockridge,3.2656778157701085
237,Loree,Lanphere,22 Shelley Terrace,Oakland,CA,94618,1,1,"22 Shelley Terrace, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
238,Isa,Gobel,6 Stuart Place,Oakland,CA,94618,1,1,"6 Stuart Place, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
239,Devon,Forcer,1183 Sutherland Drive,Oakland,CA,94618,1,1,"1183 Sutherland Drive, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
240,Penny,Boughen,2 Lakewood Gardens Lane,Oakland,CA,94618,1,1,"2 Lakewood Gardens Lane, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
241,Anya,Hallstone,923 Hollow Ridge Point,Oakland,CA,94618,1,1,"923 Hollow Ridge Point, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
242,Adah,Whal,8851 Utah Road,Oakland,CA,94618,1,1,"8851 Utah Road, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
243,Wyatt,Giacovazzo,3 Little Fleur Park,Oakland,CA,94618,1,1,"3 Little Fleur Park, Oakland, CA 94618",37.8423927,-122.2349492,Rockridge,0.947790005918464
244,Ellwood,Jeffcoate,38275 Cherokee Lane,Oakland,CA,94618,1,1,"38275 Cherokee Lane, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
245,Allyn,Grinyov,2443 Lien Way,Oakland,CA,94618,1,1,"2443 Lien Way, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
246,Anders,Jurasek,98 Texas Junction,Oakland,CA,94618,1,1,"98 Texas Junction, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
247,Merrick,Pringley,684 Troy Center,Oakland,CA,94618,1,1,"684 Troy Center, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
248,Annabell,Penniall,17 Schiller Circle,Oakland,CA,94618,1,1,"17 Schiller Circle, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
249,Kym,Girardin,4315 Westport Junction,Oakland,CA,94618,1,1,"4315 Westport Junction, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
250,Tomas,Tebbs,50553 Bay Plaza,Oakland,CA,94618,1,1,"50553 Bay Plaza, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
251,Law,Abramson,8 Onsgard Park,Oakland,CA,94618,1,1,"8 Onsgard Park, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
252,Conny,Dosdale,4 Melvin Pass,Oakland,CA,94618,1,1,"4 Melvin Pass, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
253,Jaquelin,MacAne,6 Lindbergh Pass,Oakland,CA,94618,1,1,"6 Lindbergh Pass, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
254,Orton,Smedmore,40 Westend Place,Oakland,CA,94618,1,1,"40 Westend Place, Oakland, CA 94618",37.8301437,-122.27035,MacArthur,0.21253932736203962
255,Guss,Skahill,8857 Montana Place,Oakland,CA,94618,1,1,"8857 Montana Place, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
256,Korry,Bento,28367 Scott Circle,Oakland,CA,94618,1,1,"28367 Scott Circle, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
257,Jarrad,Touhig,1 Stoughton Junction,Oakland,CA,94618,1,1,"1 Stoughton Junction, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
258,Maribeth,Titmus,40693 Red Cloud Center,Oakland,CA,94618,1,1,"40693 Red Cloud Center, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
259,Kelsey,Ranklin,529 Stone Corner Crossing,Oakland,CA,94618,1,1,"529 Stone Corner Crossing, Oakland, CA 94618",37.8375743,-122.2515855,Rockridge,0.4751218751436921
260,Chrotoem,Whannel,19199 Northport Circle,Oakland,CA,94618,1,1,"19199 Northport Circle, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
261,Tamiko,Stearley,54993 Loftsgordon Alley,Oakland,CA,94618,1,1,"54993 Loftsgordon Alley, Oakland, CA 94618",37.813154,-122.247122,19th Street,1.2503061086031637
262,Terri,McGlynn,82309 Sauthoff Drive,Oakland,CA,94618,1,1,"82309 Sauthoff Drive, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
263,Grantley,Baus,3 Logan Circle,Oakland,CA,94618,1,1,"3 Logan Circle, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
264,Velvet,Stainland,75 Myrtle Drive,Oakland,CA,94618,1,1,"75 Myrtle Drive, Oakland, CA 94618",37.7989026,-122.2859691,West Oakland,0.6486583311316946
265,Rayshell,Vinas,596 Graedel Terrace,Oakland,CA,94618,1,1,"596 Graedel Terrace, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
266,Walliw,Casley,250 Duke Parkway,Oakland,CA,94618,1,1,"250 Duke Parkway, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
267,Teena,Kesteven,3964 Bay Terrace,Oakland,CA,94618,1,1,"3964 Bay Terrace, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
268,Brew,Dive,19 Beilfuss Center,Oakland,CA,94618,1,1,"19 Beilfuss Center, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
269,Chev,Symondson,7438 Carioca Drive,Oakland,CA,94618,1,1,"7438 Carioca Drive, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
270,Gordon,Thewlis,6490 Kingsford Hill,Oakland,CA,94618,1,1,"6490 Kingsford Hill, Oakland, CA 94618",37.8442243,-122.233196,Rockridge,1.0330815713182933
271,Darby,Fensome,33 Talisman Place,Oakland,CA,94618,1,1,"33 Talisman Place, Oakland, CA 94618",37.8232903,-122.2727299,MacArthur,0.45445308019878317
272,Kimberlee,Kalderon,6 Oxford Place,Oakland,CA,94618,1,1,"6 Oxford Place, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
273,Gearalt,Broadley,651 Sunbrook Circle,Oakland,CA,94618,1,1,"651 Sunbrook Circle, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
274,Flora,Sunner,2 Dottie Alley,Oakland,CA,94618,1,1,"2 Dottie Alley, Oakland, CA 94618",37.813154,-122.247122,19th Street,1.2503061086031637
275,Connor,Janeway,54 Blaine Pass,Oakland,CA,94618,1,1,"54 Blaine Pass, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
276,Dynah,McMenemy,2 Sunfield Hill,Oakland,CA,94618,1,1,"2 Sunfield Hill, Oakland, CA 94618",37.8442243,-122.233196,Rockridge,1.0330815713182933
277,Agnese,Boldt,515 Truax Place,Oakland,CA,94618,1,1,"515 Truax Place, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
278,Christabel,Crake,46294 Clove Park,Oakland,CA,94618,1,1,"46294 Clove Park, Oakland, CA 94618",37.8488916,-122.2454097,Rockridge,0.4763935015175586
279,Morgun,Featherstonehaugh,86046 Mitchell Point,Oakland,CA,94618,1,1,"86046 Mitchell Point, Oakland, CA 94618",37.851804,-122.2411478,Rockridge,0.7840591922093205
280,Sephira,Belton,25315 Marquette Junction,Oakland,CA,94618,1,1,"25315 Marquette Junction, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
281,Hiram,Knuckles,86668 Spenser Terrace,Oakland,CA,94618,1,1,"86668 Spenser Terrace, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
282,Kirby,Gullivent,932 Spaight Street,Oakland,CA,94618,1,1,"932 Spaight Street, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
283,Launce,O'Mullaney,99 Sachtjen Street,Oakland,CA,94618,1,1,"99 Sachtjen Street, Oakland, CA 94618",37.4435637,-120.7896607,Berryessa,59.91424112153019
284,Starlin,Ebbutt,1646 Thackeray Park,Oakland,CA,94618,1,1,"1646 Thackeray Park, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
285,Ursula,Enric,9587 Cascade Junction,Oakland,CA,94618,1,1,"9587 Cascade Junction, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
286,Stacy,Treverton,8 Gateway Pass,Oakland,CA,94618,1,1,"8 Gateway Pass, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
287,Vivie,Pullen,1 Michigan Park,Oakland,CA,94618,1,1,"1 Michigan Park, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
288,Clovis,Hackworthy,83 Alpine Street,Oakland,CA,94618,1,1,"83 Alpine Street, Oakland, CA 94618",37.8444631,-122.2386365,Rockridge,0.7354112048168564
289,Ingram,Pavek,54 Canary Trail,Oakland,CA,94618,1,1,"54 Canary Trail, Oakland, CA 94618",37.8386816,-122.2754499,MacArthur,0.8465036226271673
290,Peta,O'Crowley,8 Briar Crest Place,Oakland,CA,94618,1,1,"8 Briar Crest Place, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
291,Wenona,McDougle,74320 Starling Terrace,Oakland,CA,94618,1,1,"74320 Starling Terrace, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
292,Rubetta,Queste,8 Vidon Court,Oakland,CA,94618,1,1,"8 Vidon Court, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
293,Rutger,Seale,423 Fair Oaks Trail,Oakland,CA,94618,1,1,"423 Fair Oaks Trail, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
294,Melisse,Giddons,471 Vidon Center,Oakland,CA,94618,1,1,"471 Vidon Center, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
295,Lilas,Dukelow,88790 Daystar Junction,Oakland,CA,94618,1,1,"88790 Daystar Junction, Oakland, CA 94618",37.8438192,-122.2398636,Rockridge,0.6697251565442627
296,Lynn,Kubicek,44 Shopko Terrace,Oakland,CA,94618,1,1,"44 Shopko Terrace, Oakland, CA 94618",37.8328364,-122.2673091,MacArthur,0.31563067056257355
297,Matilda,Wileman,8909 Fallview Avenue,Oakland,CA,94618,1,1,"8909 Fallview Avenue, Oakland, CA 94618",37.8349964,-122.2625599,MacArthur,0.5313876692726526
298,Adelice,Cosyns,95594 Kennedy Alley,Oakland,CA,94618,1,1,"95594 Kennedy Alley, Oakland, CA 94618",37.813154,-122.247122,19th Street,1.2503061086031637
